hgnc	chrom	lof_indel	lof_snv	missense_indel	missense_snv	p_lof	p_func
MYOF	10	0	0	0	1	1.0	0.30214258538018335
MYOG	1	0	0	0	1	1.0	0.04572004157788553
MYOM1	18	0	0	0	2	1.0	0.03801589029492909
MYOM2	8	0	0	0	1	1.0	0.264556886873006
MYOZ3	5	0	0	0	1	1.0	0.05465744443217011
MYRF	11	0	0	0	4	1.0	4.58035683357333e-05
N4BP1	16	0	0	0	1	1.0	0.1066823356942803
N4BP2	4	0	0	0	1	1.0	0.2148442328701193
NAA15	4	1	1	0	0	0.0002084062710191267	0.007057656585532689
NAA16	13	0	0	0	1	1.0	0.11853347865513036
NAA20	20	0	0	0	1	1.0	0.02651381893179568
NAALADL1	11	0	0	0	1	1.0	0.13081104625772083
NAB1	2	0	0	0	1	1.0	0.0670737074655897
NADSYN1	11	0	0	0	1	1.0	0.13251401975235527
NAE1	16	0	0	0	1	1.0	0.07866861616973414
NAGA	22	0	0	0	1	1.0	0.0755248199947223
NAGPA	16	0	0	0	1	1.0	0.10230169776862398
NALCN	13	0	1	0	2	0.04369358680978576	0.004202809811439222
NARG2	15	0	0	0	1	1.0	0.13232828438134525
NARS	18	0	0	0	1	1.0	0.09359028256761691
NAT10	11	0	0	0	1	1.0	0.16338886148355555
NAT8L	4	1	0	0	0	0.004735452176692654	0.03919125091947993
NAV3	12	0	0	0	1	1.0	0.30355280071803487
NBAS	2	0	0	0	1	1.0	0.3153523432848373
NCALD	8	0	0	0	1	1.0	0.03366094464689526
NCAPD3	11	0	0	0	2	1.0	0.02666246197438235
NCAPG2	7	0	0	0	1	1.0	0.17154789447466087
NCAPH2	22	0	0	0	1	1.0	0.0981493860728911
NCCRP1	19	0	0	0	1	1.0	0.04128651512132976
NCKAP5	2	0	0	0	1	1.0	0.2518483915203147
NCKAP5L	12	0	0	0	1	1.0	0.20527034305842196
NCOA1	2	0	0	0	1	1.0	0.19365278994498605
NCOA3	20	0	0	0	1	1.0	0.19567507270903592
NCOR2	12	0	0	0	1	1.0	0.40502206491794296
NDC80	18	0	0	0	1	1.0	0.08955865892317998
NDRG2	14	0	0	0	1	1.0	0.0649774650702207
NDST1	5	0	0	0	1	1.0	0.17170841118979074
NDST2	10	0	0	0	1	1.0	0.15658442264910838
NDUFB4	3	0	0	0	1	1.0	0.024752556361158338
NEB	2	0	0	0	2	1.0	0.2854636090786468
NEBL	10	0	0	0	1	1.0	0.14748480177429976
NEIL2	8	0	0	0	1	1.0	0.0526532229987235
NEK1	4	0	0	0	1	1.0	0.14925830892827904
NEK10	3	0	0	0	1	1.0	0.09015481763350798
NEMF	14	0	0	0	1	1.0	0.15064558907775227
NEO1	15	0	0	0	2	1.0	0.02361634629313269
NEU1	6	0	0	0	1	1.0	0.08297172702572102
NEURL2	20	0	0	0	1	1.0	0.07572421632489404
NEURL4	17	0	0	0	1	1.0	0.2829042971722337
NF1	17	0	0	0	2	1.0	0.07076452809873679
NFAT5	16	0	0	0	1	1.0	0.1847863384547692
NFATC2	20	0	0	0	1	1.0	0.18317452528650674
NFE2L1	17	0	0	0	1	1.0	0.1293429756339505
NFE2L2	2	0	0	0	2	1.0	0.0033164674446463714
NFIX	19	1	0	0	0	0.007840323133971545	0.09012803674268215
NFKB2	10	0	0	0	1	1.0	0.13853559643488225
NFKBIB	19	0	0	0	1	1.0	0.08292688150692033
NGFR	17	0	0	0	2	1.0	0.004677835995969422
NHLRC3	13	0	0	0	1	1.0	0.050787542078758345
NHSL1	6	0	0	0	1	1.0	0.0
NID2	14	0	0	0	1	1.0	0.23046445205768507
NIN	14	0	1	0	0	0.04933257329606466	0.27653114195610107
NISCH	3	0	0	0	1	1.0	0.26742520391981933
NIT1	1	0	0	0	1	1.0	0.038622684312777
NKD2	5	0	0	0	1	1.0	0.07320704211075191
NKTR	3	0	0	0	1	1.0	0.20437950100982946
NKX2-2	20	0	0	0	1	1.0	0.0698368762231533
NKX6-2	10	0	0	0	1	1.0	0.06023448039558001
NLGN1	3	0	0	0	1	1.0	0.1153233014716056
NLN	5	0	0	0	1	1.0	0.10656174797616164
NLRC3	16	0	0	0	1	1.0	0.17659077917399235
NLRC5	16	0	0	0	1	1.0	0.26480427633389864
NLRP7	19	0	0	0	1	1.0	0.17197257370252989
NOD1	7	0	1	0	0	0.01801070778403951	0.1666724845305128
NOD2	16	0	0	0	1	1.0	0.1705187976140333
NOL9	1	1	0	0	0	0.015001751630119688	0.10228497494770593
NOMO1	16	0	0	0	2	1.0	0.020624719020914437
NONO	X	0	1	0	0	0.007910125922557151	0.05089920794854509
NOP2	12	0	1	0	1	0.017523212594702544	0.009037345285029573
NOP58	2	0	0	0	2	1.0	0.0030587326966562286
NOS1	12	0	0	0	1	1.0	0.2500948755267162
NOS3	7	0	0	0	1	1.0	0.22797044160116825
NOTCH1	9	1	2	0	4	2.089309525428515e-05	1.9645343167824725e-06
NOTCH2	1	0	0	0	4	1.0	0.000873194270303225
NOVA1	14	1	0	0	0	0.009754292264367954	0.06815134893466858
NOX1	X	0	0	0	1	1.0	0.05382554062972606
NOX5	15	0	0	0	1	1.0	0.13067361933544167
NOXA1	9	0	0	0	1	1.0	0.07095360084589508
NPAS1	19	0	1	0	0	0.01021259751317745	0.10125862077621434
NPC1	18	0	0	0	1	1.0	0.20265458086819774
NPHP3	3	0	0	0	1	1.0	0.19856078437492666
NPNT	4	0	0	0	1	1.0	0.08832775932591878
NPR2	9	0	0	0	1	1.0	0.18885276558580455
NQO1	16	0	0	0	1	1.0	0.04209347021922999
NR1D2	3	0	0	0	1	1.0	0.08400866582146382
NR2F2	15	0	1	0	1	0.007301187942963489	0.0037341911907305112
NR6A1	9	0	0	0	2	1.0	0.0030214635395582334
NRAS	1	0	0	0	1	1.0	0.028901981836333062
NRCAM	7	0	0	0	1	1.0	0.17527725287147986
NRF1	7	0	0	0	1	1.0	0.09128274856560606
NRG3	10	0	0	0	1	1.0	0.1198831770133054
NRROS	3	0	0	0	1	1.0	0.13075953610561034
NRXN2	11	0	0	0	1	1.0	0.2714284474815919
NSD1	5	4	3	0	5	4.6880088080677e-13	4.4271575108198493e-14
NTM	11	1	0	0	0	0.0071838505492218905	0.06433760075792093
NTN3	16	0	0	0	1	1.0	0.09687944424777671
NTRK1	1	0	0	0	1	1.0	0.1373935474617637
NUB1	7	0	0	0	1	1.0	0.09164561576790481
NUCB1	19	0	0	0	1	1.0	0.0942337921080659
NUDCD1	8	0	0	0	1	1.0	0.08656182847773126
NUDT21	16	0	0	0	1	1.0	0.037562694848271155
NUDT7	16	0	0	0	1	1.0	0.024867520322241456
NUF2	1	0	0	0	1	1.0	0.0673004494881085
NUFIP2	17	0	0	0	1	1.0	0.09315650056107554
NUP133	1	0	0	0	1	1.0	0.1682200777564008
NUP210L	1	0	0	0	1	1.0	0.2512575444617916
NUP62	19	0	0	0	1	1.0	0.09306878945620349
NUP85	17	0	0	0	1	1.0	0.11437212208096915
NWD1	19	0	0	0	1	1.0	0.22175929585283075
NXF3	X	0	0	0	1	1.0	0.051087205194961766
NXPE3	3	1	0	0	0	0.011121611770965517	0.0864720083303653
NYNRIN	14	0	0	0	1	1.0	0.2681205817668346
OASL	12	0	0	0	1	1.0	0.08192838059442092
OAZ3	1	0	1	0	0	0.0	0.0
OBSCN	1	0	0	0	5	1.0	0.015518313013532284
OBSL1	2	0	0	0	2	1.0	0.05234311512681519
OCA2	15	0	0	0	1	1.0	0.1516300893997215
OFD1	X	0	0	0	1	1.0	0.09166291818633339
OGFRL1	6	0	0	0	1	1.0	0.06218891712284123
OMA1	1	1	0	0	0	0.01241716273799126	0.07221738739815661
ONECUT2	18	0	1	0	0	0.008584683339827608	0.10515633721143029
OPALIN	10	0	0	0	1	1.0	0.02370470587224917
OPCML	11	0	0	0	1	1.0	0.06139550898658662
OPRM1	6	0	0	0	1	1.0	0.04830067186059991
OPTN	10	0	0	0	1	1.0	0.08262617954067068
OR10H5	19	0	0	0	1	1.0	0.05735828379915733
OR13D1	9	0	0	0	1	1.0	0.04404431975639163
OR14C36	1	0	0	0	1	1.0	0.0458910818469367
OR1L3	9	0	0	0	1	1.0	0.045519081070186956
OR2B2	6	0	0	0	1	1.0	0.047139589257719744
OR2B6	6	0	0	0	1	1.0	0.04382477645415391
OR2D2	11	0	0	0	1	1.0	0.0435713274085403
OR2Z1	19	0	0	0	1	1.0	0.05400779060317432
OR4B1	11	0	0	0	1	1.0	0.043797056999151415
OR52I2	11	0	0	0	1	1.0	0.05053752796932916
OR52N4	11	0	0	0	1	1.0	0.0446272445198452
OR5M1	11	0	0	0	1	1.0	0.04479964169358658
OR5T2	11	0	0	0	1	1.0	0.04709260512862677
OR6C65	12	0	0	0	1	1.0	0.0391500905743349
OR6C68	12	0	0	0	1	1.0	0.04024860346608587
OR8B4	11	0	0	0	1	1.0	0.04121534355038297
OR9K2	12	0	0	0	1	1.0	0.04599686786208006
ORC5	7	0	0	0	1	1.0	0.06282034554212615
OSBP	11	0	0	0	2	1.0	0.007331129577649489
OSBPL10	3	0	0	0	1	1.0	0.12008773036014996
OSBPL9	1	0	0	0	1	1.0	0.10685286429368643
OSER1	20	0	0	0	1	1.0	0.046332372204226875
OSGIN1	16	0	0	0	1	1.0	0.09628536660545081
OTOA	16	0	0	0	1	1.0	0.17398297631633738
OTOF	2	0	0	0	1	1.0	0.34815944804375165
OTOP2	17	0	1	0	0	0.012399525191478787	0.11274686258523887
OTUD7B	1	0	1	0	1	0.018761265694183092	0.009083491910262358
OVGP1	1	0	0	0	1	1.0	0.10054937311833344
OVOL1	11	0	0	0	1	1.0	0.05807416671845417
OXR1	8	0	1	0	0	0.020444322199469973	0.10403465594276647
OXSM	3	0	0	0	1	1.0	0.061927657766063064
P2RX1	17	0	0	0	1	1.0	0.0775728412358192
PABPC4L	4	0	0	0	1	1.0	0.0
PACS1	11	0	0	0	3	1.0	0.0007348450421020974
PAF1	19	0	0	0	1	1.0	0.09574636091767871
PAFAH1B2	11	0	0	0	1	1.0	0.036725989659160116
PAFAH1B3	19	0	0	0	1	1.0	0.04279128750012674
PAGE1	X	0	0	0	1	1.0	0.014458244593133367
PAK3	X	0	0	0	1	1.0	0.049412272668254376
PAK6	15	0	1	0	0	0.014619336442156256	0.12651851685425725
PAPLN	14	0	0	0	1	1.0	0.22546768252738014
PAPPA2	1	0	0	0	1	1.0	0.26182706014724183
PAPSS1	4	0	0	0	1	1.0	0.10247793719102274
PARVB	22	1	0	0	0	0.009217523611819413	0.0728236501446178
PAX4	7	0	0	0	1	1.0	0.061007762153485384
PBX1	1	0	0	0	1	1.0	0.06883458495966686
PCBP2	12	1	0	0	0	0.008945267346003495	0.06423236065197778
PCBP3	21	1	0	0	0	0.008917921375920642	0.06039417619492766
PCDH1	5	0	0	0	1	1.0	0.20831540080265487
PCDH15	10	0	0	0	1	1.0	0.2386003056222702
PCDH7	4	0	0	0	1	1.0	0.21689511955983243
PCDHA10	5	0	0	0	1	1.0	0.1343388777697428
PCDHA12	5	0	1	0	0	0.016455054597297413	0.19580762010338904
PCDHA3	5	0	0	0	1	1.0	0.19455976590934615
PCDHA6	5	0	0	0	1	1.0	0.1976108610434876
PCDHB1	5	0	0	0	1	1.0	0.129676724156412
PCDHGA11	5	0	0	0	1	1.0	0.17618749936269504
PCDHGA12	5	0	0	0	1	1.0	0.19175956430685331
PCDHGA2	5	0	0	0	1	1.0	0.17843872944434083
PCDHGA3	5	0	0	0	1	1.0	0.1769480107681235
PCDP1	2	0	0	0	1	1.0	0.08815259470200595
PCLO	7	0	0	0	1	1.0	0.5147410987708518
PCM1	8	0	0	0	1	1.0	0.2391374095456596
PCNT	21	0	0	0	1	1.0	0.4757404397878971
PCNXL2	1	0	1	0	1	0.03986864246514178	0.04552162120696036
PCOLCE	7	0	0	0	1	1.0	0.07985851579822568
PCOLCE2	3	0	0	0	1	1.0	0.07176692474548665
PCSK5	9	0	1	0	1	0.0404524504334628	0.04501660638456249
PDCD1LG2	9	0	0	0	1	1.0	0.0386350246711014
PDCL	9	0	0	0	1	1.0	0.04726856859337532
PDE11A	2	0	1	0	1	0.022913155095288473	0.011344048648175642
PDE3B	11	0	0	0	2	1.0	0.01567348438060971
PDE6B	4	0	1	0	0	0.020577699232617066	0.16924604469412347
PDGFRB	5	0	0	0	1	1.0	0.2054030752532603
PDILT	16	0	1	0	0	0.012686188295615576	0.09382585166528788
PDLIM4	5	0	0	0	1	1.0	0.0663730782456133
PDS5B	13	0	0	0	1	1.0	0.19598330752732454
PDZRN4	12	0	0	0	1	1.0	0.14606915247646313
PEG3	19	0	0	0	1	1.0	0.23065105740369526
PELO	5	0	0	0	1	1.0	0.07162168179229458
PER2	2	0	0	0	1	1.0	0.2080767697926834
PER3	1	0	0	0	2	1.0	0.019841533796882607
PES1	22	0	0	0	1	1.0	0.11406744280185371
PEX1	7	0	0	0	1	1.0	0.1700065352582827
PEX2	8	0	0	0	1	1.0	0.04163005135384352
PFAS	17	1	0	0	0	0.03054309678770595	0.23590656311668567
PFDN2	1	0	0	0	1	1.0	0.03168921067763039
PFKM	12	0	0	0	2	1.0	0.010356316673930456
PFKP	10	0	0	0	2	1.0	0.015075268212651807
PGBD4	15	1	0	0	0	0.011393479088204924	0.09622961295882933
PGM2	4	0	1	0	0	0.015422976050480026	0.08678539790358224
PHACTR1	6	0	0	0	2	1.0	0.00504573300049872
PHAX	5	0	0	0	1	1.0	0.06108205473908279
PHEX	X	0	1	0	0	0.012438634445833416	0.07406573538919493
PHF10	6	0	1	0	0	0.012893755399772394	0.06585700615624107
PHF11	13	0	0	0	1	1.0	0.0413578467214217
PHF2	9	0	0	0	1	1.0	0.1710731578139968
PHF20	20	0	0	0	1	1.0	0.14844905444267142
PHF20L1	8	0	0	0	1	1.0	0.14686561865482706
PHF21B	22	0	0	0	1	1.0	0.09539736602413777
PHF6	X	0	1	0	0	0.007199496749349195	0.033194690787079754
PHIP	6	0	1	0	2	0.048300748110181514	0.003285447635534299
PHLDB2	3	0	1	0	0	0.0276956514086881	0.1791003100406779
PHPT1	9	0	1	0	1	0.0030825039672181345	0.0005065012878793014
PHRF1	11	1	0	0	2	0.03082549820949499	0.005420852693885439
PHYHIP	8	0	0	0	1	1.0	0.06666233563340462
PHYHIPL	10	0	0	0	1	1.0	0.05707926638006957
PI4KA	22	0	0	0	2	1.0	0.058672146287490234
PI4KB	1	0	0	0	1	1.0	0.1352591124242299
PIAS1	15	0	0	0	1	1.0	0.09459664706454454
PIAS3	1	0	0	0	1	1.0	0.10052683841797949
PIAS4	19	0	0	0	1	1.0	0.10288356197157124
PIDD	11	0	0	0	1	1.0	0.16792022142577023
PIEZO1	16	0	0	0	2	1.0	0.0
PIGM	1	0	0	0	1	1.0	0.07733468879670218
PIGQ	16	0	0	0	1	1.0	0.11478899568360718
PIGS	17	0	0	0	1	1.0	0.10032646930923762
PIK3C2G	12	0	1	0	1	0.025384249150397765	0.016106103644160465
PIK3CD	1	0	0	0	2	1.0	0.021470321806359275
PIK3R2	19	0	0	0	1	1.0	0.11787192542264557
PIK3R5	17	0	0	0	1	1.0	0.09912114308151314
PITPNM2	12	0	0	0	1	1.0	0.24469212694671566
PITX2	4	0	0	0	1	1.0	0.07187972631985598
PIWIL1	12	1	0	0	0	0.02327884398815525	0.14035948799926107
PKD1	16	1	0	0	0	0.07635379926468419	0.6000694838534603
PKHD1	6	0	0	0	3	1.0	0.026453454269982832
PKN2	1	0	0	0	1	1.0	0.13762281707118784
PKN3	9	0	0	0	1	1.0	0.16937760211325084
PKP2	12	0	0	0	1	1.0	0.15033118746678792
PLBD2	12	0	0	0	1	1.0	0.08616645512499731
PLCB3	11	0	0	0	1	1.0	0.22270138385315283
PLCD1	3	0	0	0	1	1.0	0.14787155031248922
PLCL1	2	0	0	0	1	1.0	0.14624544273413867
PLCXD1	X	0	0	0	1	1.0	0.04993746799120814
PLCZ1	12	1	0	0	0	0.014340544005610736	0.08555539713150152
PLD2	17	0	0	0	2	1.0	0.01662268139704892
PLD3	19	0	0	0	1	1.0	0.09442515938073943
PLEC	8	0	0	0	1	1.0	0.681142607936976
PLEKHA3	2	0	0	0	1	1.0	0.04550177958679552
PLEKHA5	12	0	0	0	1	1.0	0.16449081660469245
PLEKHB2	2	0	1	0	0	0.006879194391621604	0.045171901944229126
PLEKHG2	19	0	0	0	1	1.0	0.21924739736434345
PLEKHM3	2	0	0	0	1	1.0	0.12034073452701823
PLEKHO2	15	0	0	0	1	1.0	0.0810292099034487
PLEKHS1	10	0	0	0	1	1.0	0.045508251238885106
PLS1	3	0	0	0	1	1.0	0.08750835154223888
PLXDC2	10	0	1	0	0	0.01402642489576009	0.08101139264349679
PLXNA1	3	0	0	0	3	1.0	0.0108070473992678
PLXNA2	1	1	0	0	0	0.04085099988855174	0.3146467390641713
PLXNA3	X	0	0	0	1	1.0	0.22796402211397046
PLXNB1	3	0	0	0	1	1.0	0.33164535829408115
PLXNC1	12	1	0	0	1	0.03309948215864166	0.027851447358922008
PLXND1	3	0	0	0	2	1.0	0.0553699761244647
PMS2	7	0	0	0	1	1.0	0.13750159073449064
PNLIPRP2	10	1	0	0	0	0.007236409648963759	0.06465259336195103
PNPLA3	22	0	0	0	1	1.0	0.08991492384903928
PODXL	7	0	0	0	1	1.0	0.08662009865208439
POGZ	1	1	1	0	1	0.0005482096787863476	0.0018946589717576108
POLA2	11	0	0	0	1	1.0	0.09642400098034076
POLE	12	0	1	0	2	0.05343428067809657	0.011567228171530166
POLL	10	0	0	0	1	1.0	0.0980738386374084
POLQ	3	0	1	1	0	0.05653723023485065	0.056188821872035256
POLR2A	17	0	0	0	1	1.0	0.32316526420989694
POLR2M	15	0	0	0	1	1.0	0.06276434694458033
POLR3A	10	0	0	0	1	1.0	0.2126721635827106
POLR3C	1	0	0	0	1	1.0	0.08407838492855545
POLRMT	19	0	0	0	1	1.0	0.23043878204057047
POMP	13	0	0	0	1	1.0	0.019903113747619623
POU3F1	1	0	0	0	1	1.0	0.052703876451275986
POU3F3	2	0	0	0	1	1.0	0.07036408790178976
PPAP2A	5	0	0	0	1	1.0	0.039744224152964726
PPARA	22	0	0	0	1	1.0	0.08920186906663427
PPFIA3	19	0	0	0	1	1.0	0.23761200078991496
PPFIBP2	11	0	0	0	1	1.0	0.134831967549188
PPIB	15	0	0	0	1	1.0	0.04318006640849315
PPIG	2	0	0	0	1	1.0	0.10943299716438683
PPIL1	6	0	0	0	1	1.0	0.03123770721250188
PPIL2	22	0	0	0	1	1.0	0.10027015763354426
PPIP5K1	15	0	0	0	1	1.0	0.2214324702978384
PPL	16	0	1	0	1	0.038556276060292334	0.05298931834313868
PPP1CB	2	0	0	0	2	1.0	0.0013146245553001636
PPP1R12A	12	0	0	0	1	1.0	0.12998077436728675
PPP1R13B	14	0	0	0	1	1.0	0.1909207861175475
PPP1R3A	7	0	0	0	1	1.0	0.14110868096981505
PPP1R3C	10	0	0	0	1	1.0	0.05132241636349122
PPP1R7	2	0	0	0	1	1.0	0.06846752087526606
PPP2R2C	4	0	0	0	1	1.0	0.09221243497823013
PPP4C	16	0	0	0	1	1.0	0.06680328938731345
PPP6R1	19	0	0	0	1	1.0	0.14661255811530863
PPT1	1	0	0	0	1	1.0	0.05173648947770291
PPWD1	5	0	0	0	1	1.0	0.10465136583568767
PQBP1	X	0	0	0	1	1.0	0.035208310592062766
PRCP	11	0	1	0	0	0.012150825856199069	0.07466226925575564
PRDM1	6	0	0	0	2	1.0	0.009616999545946728
PRDM6	5	0	1	0	0	0.0	0.0
PREP	6	0	0	0	1	1.0	0.10948383517105736
PREX2	8	0	0	0	2	1.0	0.028484222947203357
PRG4	1	1	0	0	0	0.023285827349033627	0.18166747104458128
PRICKLE3	X	0	0	0	1	1.0	0.07901287462794584
PRKAA2	1	1	0	0	0	0.013146645884086247	0.08302533505088082
PRKACB	1	0	1	0	0	0.008720797695102953	0.05107305368314453
PRKAR1A	17	0	0	0	1	1.0	0.06895382138162148
PRKCH	14	0	0	0	2	1.0	0.008331731741670421
PRKD1	14	0	0	0	4	1.0	1.813070463721285e-05
PRKD3	2	0	0	0	1	1.0	0.13323430264623695
PRKDC	8	0	0	0	1	1.0	0.0
PRKG1	10	0	0	0	2	1.0	0.005226402581097387
PRMT6	1	0	0	0	1	1.0	0.08261239144955579
PRMT8	12	0	0	0	1	1.0	0.07191800705708354
PROCA1	17	0	0	0	1	1.0	0.05812911622650154
PRPF38A	1	1	0	0	0	0.01081610375889216	0.06538014913101316
PRPF4	9	0	0	0	1	1.0	0.0912456811370895
PRPF4B	6	0	0	0	1	1.0	0.15607435500124225
PRPF8	17	0	0	0	2	1.0	0.07608665922135663
PRPS2	X	0	0	0	1	1.0	0.03829092040634536
PRR14L	22	0	0	0	1	1.0	0.0566822425984811
PRRC2A	6	0	0	0	1	1.0	0.3558365912768598
PRRC2B	9	1	1	0	0	0.001140277116151043	0.07178684073507524
PRRG4	11	0	0	0	1	1.0	0.032241966281235414
PSAT1	9	0	0	0	1	1.0	0.05865884422924277
PSMC1	14	0	0	0	1	1.0	0.06692885149649339
PSMC4	19	0	0	0	1	1.0	0.08111816552616632
PSMD12	17	1	0	0	0	0.012646166726859665	0.07536557336264879
PSMD6	3	0	0	0	1	1.0	0.06857987973960711
PSMD8	19	0	0	0	1	1.0	0.032756884206935746
PSME1	14	0	0	0	1	1.0	0.03874439494434085
PSPC1	13	0	0	0	1	1.0	0.1051826155368675
PSTPIP2	18	0	0	0	2	1.0	0.0014540445512903264
PTAR1	9	0	0	0	1	1.0	0.053909819252857406
PTBP1	19	0	0	0	1	1.0	0.11888029788528184
PTCD3	2	0	0	0	1	1.0	0.10427717296034321
PTCH1	9	0	0	0	1	1.0	0.24242030052136898
PTCHD2	1	0	0	0	1	1.0	0.2671395162337077
PTEN	10	1	1	0	0	4.854672194176948e-05	0.001777827927596056
PTGFRN	1	0	0	0	1	1.0	0.16686658197269136
PTPN11	12	0	0	0	19	1.0	2.0059493445622912e-36
PTPN13	4	0	0	0	1	1.0	0.29415912045585285
PTPN3	9	0	0	0	1	1.0	0.14007977334817603
PTPRB	12	0	0	0	1	1.0	0.28625246740344723
PTPRH	19	0	0	0	1	1.0	0.1836445040253933
PTPRM	18	0	0	0	1	1.0	0.2316868226247348
PTPRO	12	1	0	0	0	0.02741099216130536	0.1748941812173486
PTPRQ	12	0	0	0	1	1.0	0.0
PTPRS	19	0	0	0	1	1.0	0.3618469286397692
PTPRT	20	0	0	0	1	1.0	0.24755284539279424
PTPRZ1	7	0	0	0	1	1.0	0.27751954333665935
PUF60	8	0	1	0	1	0.009274638253275654	0.004665831743952187
PUM1	1	0	0	0	1	1.0	0.18879071536849004
PUM2	2	0	0	0	1	1.0	0.15165908635788594
PURA	5	0	0	1	0	1.0	0.06789248950229879
PVALB	22	0	0	0	1	1.0	0.018466917118643997
PXT1	6	0	1	0	0	0.002357926628553147	0.008185638537359785
PYGL	14	0	0	0	3	1.0	0.0005301692230454827
PZP	12	0	0	0	1	1.0	0.20166248019160615
QPRT	16	0	0	0	1	1.0	0.056400771311612946
QRICH1	3	0	0	0	1	1.0	0.1180557273717138
QTRT1	19	0	0	0	1	1.0	0.09545726411235707
RAB10	2	0	0	0	1	1.0	0.03374606275178262
RAB11FIP4	17	0	0	0	1	1.0	0.09947376515945067
RAB2B	14	0	0	0	1	1.0	0.03803416903490073
RAB3GAP1	2	1	0	0	1	0.025811029933497393	0.010709448252263097
RAB6B	3	0	0	0	1	1.0	0.04514622964127802
RAB8A	19	0	0	0	1	1.0	0.04219991578020359
RABGAP1L	1	0	1	0	1	0.00552167408109771	9.226175883552095e-05
RAC1	7	0	0	0	2	1.0	0.0006996166854029392
RACGAP1	12	0	0	0	2	1.0	0.005313939843965049
RAD9A	11	0	0	0	2	1.0	0.0030229548820001817
RAF1	3	0	0	0	3	1.0	0.00023077569456839584
RANBP2	2	0	0	0	1	1.0	0.3674714850277615
RANBP6	9	0	0	0	1	1.0	0.14721890546407873
RAP1GDS1	4	0	0	0	1	1.0	0.07990707711957669
RAPGEF6	5	0	0	0	2	1.0	0.024542255695018323
RAPSN	11	0	0	0	1	1.0	0.06410961632347557
RASA1	5	0	0	0	2	1.0	0.013666448429335515
RASA2	3	1	0	0	1	0.02285234800274204	0.00710891179739056
RASGRF1	15	0	0	0	1	1.0	0.22812999076624701
RASGRF2	5	0	0	0	2	1.0	0.022733774930122335
RASSF8	12	0	0	0	1	1.0	0.05711457295778395
RASSF9	12	0	0	0	1	1.0	0.05831373087633556
RAVER1	19	0	0	0	1	1.0	0.13685066913174762
RBBP8NL	20	0	0	0	1	1.0	0.09392785224469838
RBFOX2	22	1	2	0	1	1.588674588482802e-07	1.1514608041434118e-06
RBM19	12	0	0	0	1	1.0	0.16655225295825807
RBM25	14	0	0	0	1	1.0	0.1470638621992923
RBM27	5	0	0	0	1	1.0	0.1557649520655544
RBM8A	1	1	0	0	0	0.005246518423356565	0.04196239579979639
RBMS1	2	0	1	0	0	0.011388412641787795	0.06433719833943158
RBP1	3	0	0	0	1	1.0	0.01978118189946516
RBPJ	4	0	0	0	1	1.0	0.07788414283369349
RBPJL	20	0	0	0	1	1.0	0.09602917633295618
RBX1	22	0	0	0	1	1.0	0.022225077787932618
RCBTB2	13	0	0	0	1	1.0	0.08872728415564236
RCC1	1	0	0	0	1	1.0	0.07356599080860167
RCSD1	1	0	0	0	1	1.0	0.06325858313812685
RD3	1	0	0	0	1	1.0	0.04713433114263175
RDH5	12	0	0	0	1	1.0	0.059841637044799265
RECQL5	17	0	0	0	1	1.0	0.16474238807772007
REG4	1	0	0	0	1	1.0	0.025849036628662343
RELL2	5	0	0	0	1	1.0	0.054198418487859376
RETSAT	2	0	1	0	1	0.014952552843646062	0.005355930011624577
RFC4	3	0	0	0	1	1.0	0.059261981830059256
RFX2	19	0	0	0	1	1.0	0.13367456054975185
RGL3	19	0	0	0	1	1.0	0.12298819937807025
RGMB	5	0	0	0	1	1.0	0.07016519294630291
RGPD4	2	0	1	0	0	0.0	0.0
RGS20	8	0	0	0	1	1.0	0.06499239277709784
RGSL1	1	0	0	0	1	1.0	0.0
RHAG	6	0	0	0	1	1.0	0.061400633919312324
RHBDF1	16	0	0	0	1	1.0	0.17539330641514636
RHOD	11	0	0	0	1	1.0	0.039577540509560125
RHOT2	16	0	0	0	1	1.0	0.13518688802784218
RIMS1	6	0	0	0	1	1.0	0.2429374008231205
RIMS3	1	0	0	0	1	1.0	0.06308966286252159
RIN3	14	0	0	0	1	1.0	0.17437385411373302
RIOK1	6	0	0	0	1	1.0	0.0825941553465535
RIT1	1	0	0	0	2	1.0	0.0009412058966548897
RMDN1	8	0	0	0	1	1.0	0.049484906590312475
RNF10	12	0	0	0	1	1.0	0.13228226954740605
RNF115	1	0	0	0	1	1.0	0.048157787085016814
RNF123	3	0	0	0	1	1.0	0.22626197527275607
RNF133	7	0	0	0	1	1.0	0.05402909464831801
RNF14	5	0	0	0	1	1.0	0.06674530320083831
RNF183	9	0	0	0	1	1.0	0.03802481733909515
RNF185	22	0	0	0	1	1.0	0.03221579071758616
RNF20	9	0	1	0	0	0.028244173040101822	0.16045270516968485
RNF207	1	0	1	0	0	0.013858857473256566	0.09821364094039094
RNF208	9	0	0	0	1	1.0	0.0571443373518665
RNF214	11	0	1	0	0	0.015560325922659868	0.10535140927777842
RNF219	13	0	0	0	1	1.0	0.09430446986877743
RNF220	1	0	0	0	1	1.0	0.10614185356073177
RNF38	9	0	0	0	1	1.0	0.07185152566050168
RNF44	5	0	0	0	1	1.0	0.07205610304428382
RNPEPL1	2	0	0	0	1	1.0	0.09582735066050586
ROBO1	3	0	0	0	1	1.0	0.2357432456320339
ROBO2	3	0	0	0	1	1.0	0.21373671779043066
